Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Owned By,Owned By,Owned By,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
3157831,Manage Ticket Reservation,manage ticket reservation,,,,epic,,,"Nov 19, 2016",,,,"As a registered user, I wish to manage my reservation so that I can purchase ticket and reach to the destination quickly.",https://www.pivotaltracker.com/epic/show/3157831,,,,,,,,,,,,,,,,,,,,,,,,,
3157955,Manage Schedule,manage schedule,,,,epic,,,"Nov 19, 2016",,,,"As a staff, I want to manage the bus schedule information so that all the bus schedule will be updated in the first time and the customer can view it.",https://www.pivotaltracker.com/epic/show/3157955,,,,,,,,,,,,,,,,,,,,,,,,,
3157839,Make Payment,payment,,,,epic,,,"Nov 19, 2016",,,,"As a registered user, I can make payment for my reservation so that I can complete my reservation",https://www.pivotaltracker.com/epic/show/3157839,,,,,,,,,,,,,,,,,,,,,,,,,
3157889,Login,login,,,,epic,,,"Nov 19, 2016",,,,"As a registered user, I can log into the system so that I can use the system for my daily task which is the ticketing service",https://www.pivotaltracker.com/epic/show/3157889,,,,,,,,,,,,,,,,,,,,,,,,,
3158489,Reporting,reporting,,,,epic,,,"Nov 20, 2016",,,,"As a staff, I can generate reports so that I can understand specific information with graphs",https://www.pivotaltracker.com/epic/show/3158489,,,,,,,,,,,,,,,,,,,,,,,,,
3158493,Manage Membership,manage membership,,,,epic,,,"Nov 20, 2016",,,,"As a staff, I can manage membership so that membership details are always up-to-date",https://www.pivotaltracker.com/epic/show/3158493,,,,,,,,,,,,,,,,,,,,,,,,,
3157877,Manage Staff Accounts,manage staff,,,,epic,,,"Nov 19, 2016",,,,"As a manager, I wish to manage all the staff accounts so that the staff information is up-to-date",https://www.pivotaltracker.com/epic/show/3157877,,,,,,,,,,,,,,,,,,,,,,,,,
134632881,Make Reservation,manage ticket reservation,1,"Nov 14, 2016","Nov 27, 2016",feature,3,accepted,"Nov 19, 2016","Nov 19, 2016",,Chong Zhan Yi,"A a registered user, I wish to create reservation so that i can purchase the ticket
// maybe can combine with #134633467",https://www.pivotaltracker.com/story/show/134632881,Chong Jin Hui,KleistChia,,Create User Interface,completed,Connect Database,completed,Create SQL statement,completed,Create Domain Class,completed,Link the UI component to control class,completed,Create business logic in the control class,completed,Error message,completed,Validation,completed
134633467,View Bus Schedule Availability,manage ticket reservation,1,"Nov 14, 2016","Nov 27, 2016",feature,2,accepted,"Nov 19, 2016","Nov 19, 2016",,Chong Zhan Yi,"As a customer, I wish to view all the available bus schedule so that I can choose the bus which is not full.",https://www.pivotaltracker.com/story/show/134633467,Chong Zhan Yi,,,Create user interface,completed,Connect database,completed,Create SQL statement,completed,Link the table user interface component with the data adapter,completed,Create functions,completed,Validate,completed,Test,completed
134633373,Read Reservation,manage ticket reservation,1,"Nov 14, 2016","Nov 27, 2016",feature,1,accepted,"Nov 19, 2016","Nov 20, 2016",,Chong Zhan Yi,"As a staff, I wish to read all the customer ticket reservation history so that I can know where the customer has visited and give promotion.",https://www.pivotaltracker.com/story/show/134633373,Chong Kah Hou,Km Cho,,Create user interface,completed,Connect database,completed,Create SQL statement,completed,Create domain class,completed,Link the user interface component to control class,completed,Create business login in the control class,completed,Link the existing record to user interface compoenent,completed,Validation,completed,Error Message,completed,Search Criteria,completed,Table sorting,completed
134633997,Choose Bus Seat,manage ticket reservation,1,"Nov 14, 2016","Nov 27, 2016",feature,2,accepted,"Nov 19, 2016","Nov 20, 2016",,Chong Jin Hui,"As a customer, I can select any seat available so that I can reserve my desired seat places.",https://www.pivotaltracker.com/story/show/134633997,Chong Jin Hui,KleistChia,,Create user interface,completed,Connect database,completed,Link user interface to database data,completed,Create SQL statement,completed,Create functions,completed,Validate,completed,Test,completed
134632919,Update Reservation ,manage ticket reservation,1,"Nov 14, 2016","Nov 27, 2016",feature,1,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Zhan Yi,"As a registered user, I wish to change my bus reservation to another destination so that my existing fee of reserved ticket will not be wasted.",https://www.pivotaltracker.com/story/show/134632919,Km Cho,Chong Zhan Yi,,Create user interface,completed,Connect database,completed,Create SQL statement,completed,Create domain class,completed,Link the user interface component to control class,completed,Create business logic in the control class,completed,Link the existing record to user interface component,completed,Validation,completed,Error Message,completed
134636283,Generate Bus Schedule,"counter staff, manage schedule",1,"Nov 14, 2016","Nov 27, 2016",feature,3,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Kah Hou,As a manager I want to generate upcoming bus schedule so that the customer can view the bus schedule and plan their journey,https://www.pivotaltracker.com/story/show/134636283,Chong Kah Hou,Km Cho,KleistChia,Create UI,completed,Connect Database,completed,Create SQL Statement,completed,Create control class,completed,"Link UI, control and domain classes",completed,Validate function,completed,Test function,completed
134636891,View Schedule,manage schedule,1,"Nov 14, 2016","Nov 27, 2016",feature,1,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Zhan Yi,"As a staff, I want to view all schedule including the schedule that is not available so that some unavailable schedule I can reactivated it.",https://www.pivotaltracker.com/story/show/134636891,Chong Jin Hui,Chong Zhan Yi,,Connect database,completed,Create User Interface,completed,Link the data to user interface componenet,completed,Create SQL statement,completed,Validation,completed,Filter criteria,completed,Table sorting,completed
134636819,Cancel Bus Schedule,manage schedule,1,"Nov 14, 2016","Nov 27, 2016",feature,1,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Zhan Yi,"As a staff, I want to cancel the schedule because when the schedule have less customer, i wish to combine the seat with other schedule to reduce cost.",https://www.pivotaltracker.com/story/show/134636819,Chong Zhan Yi,Km Cho,,Connect database,completed,Create user interface,completed,Link the data to user interface component,completed,Create SQL statement,completed,Validation,completed
134636805,Update Bus Schedule,manage schedule,1,"Nov 14, 2016","Nov 27, 2016",feature,1,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Zhan Yi,"As a staff, I can update the bus schedule information so that if the driver cannot drive within the duration, he can change the driver for the schedule.",https://www.pivotaltracker.com/story/show/134636805,Chong Kah Hou,KleistChia,,Connect database,completed,Create user interface,completed,Link the data to user interface component,completed,Create SQL statement,completed,Create function,completed,Validation,completed,Test,completed
134633911,View Payment Details,payment,1,"Nov 14, 2016","Nov 27, 2016",feature,1,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Jin Hui,"As a customer, I wish to view the total amount of payment so that I can know the total price of tickets reserved.",https://www.pivotaltracker.com/story/show/134633911,Chong Jin Hui,Chong Kah Hou,,Create UI,completed,Connect Database,completed,Create SQL statement,completed,Create functions,completed,Validate functions,completed,Test function,completed
134633149,Make Payment with Credit Card,payment,1,"Nov 14, 2016","Nov 27, 2016",feature,3,accepted,"Nov 19, 2016","Nov 27, 2016",,Chong Jin Hui,"As a registered customer, I can make payment with credit card so that I can complete my reservation.",https://www.pivotaltracker.com/story/show/134633149,Chong Jin Hui,KleistChia,,Create UI,completed,Connect database,completed,Create SQL statement,completed,Create domain class,completed,Create control class,completed,"Link UI, control and domain classes",completed,Create functions,completed,Create appropriate error messages,completed,Validate functions,completed,Test function,completed
134633127,Make Payment with Cash,payment,2,"Nov 28, 2016","Dec 11, 2016",feature,3,unstarted,"Nov 19, 2016",,,Chong Jin Hui,"As a registered customer, I can make payment with cash so that I can complete my reservation",https://www.pivotaltracker.com/story/show/134633127,Chong Jin Hui,,,Create UI,not completed,Connect database,not completed,Create SQL statement,not completed,Create domain class,not completed,Create control class,not completed,"Link UI, control and domain classes",not completed,Create functions,not completed,Create appropriate error messages,not completed,Validate functions,not completed,Test functions,not completed
134633895,Make Payment with Member Points,"member, payment",2,"Nov 28, 2016","Dec 11, 2016",feature,1,unstarted,"Nov 19, 2016",,,Chong Jin Hui,"As a registered member, I wish to make payment by using my member points so that I can use my earned member points for free ride.",https://www.pivotaltracker.com/story/show/134633895,Chong Jin Hui,,,Create UI,not completed,Connect Database,not completed,Create SQL Statement,not completed,Validate function,not completed,Test function,not completed
134633869,Apply Membership Discount,"member, payment",2,"Nov 28, 2016","Dec 11, 2016",feature,1,unstarted,"Nov 19, 2016",,,Chong Jin Hui,"As a registered member, I wish to verify my membership so that I can have discount during payment.",https://www.pivotaltracker.com/story/show/134633869,,,,Create UI,not completed,Connect database,not completed,Create SQL statement,not completed,Validate functions,not completed,Test functions,not completed
134633473,Generate Receipt,"counter staff, payment",2,"Nov 28, 2016","Dec 11, 2016",feature,2,unstarted,"Nov 19, 2016",,,KleistChia,"As a counter staff, I can generate receipt for customers so that they can view their payment summary details.
",https://www.pivotaltracker.com/story/show/134633473,,,,Create UI,not completed,Connect Database,not completed,Create SQL Statement,not completed,Create control class,not completed,"Link UI, control and domain classes",not completed,Validate functions,not completed,Test functions,not completed
134633497,Generate Ticket,"counter staff, payment",2,"Nov 28, 2016","Dec 11, 2016",feature,2,unstarted,"Nov 19, 2016",,,KleistChia,"As a counter staff, I can generate tickets for customers so that they have a pass for their ride.
",https://www.pivotaltracker.com/story/show/134633497,,,,Create UI,not completed,Connect database,not completed,Create SQL statement,not completed,Create control class,not completed,"Link UI, control and domain classes",not completed,Validate functions,not completed,Test functions,not completed
134634791,User Login,login,2,"Nov 28, 2016","Dec 11, 2016",feature,3,unstarted,"Nov 19, 2016",,,Km Cho,"As a staff, I can login into the systems so that I can access into the system and perform my task.",https://www.pivotaltracker.com/story/show/134634791,,,,Create UI,not completed,Connect Database,not completed,Create SQL statement,not completed,"Create domain, control",not completed,Link them together,not completed,Create function,not completed,Validate,not completed,Test Function,not completed
134634835,Password Recovery,login,2,"Nov 28, 2016","Dec 11, 2016",feature,1,unstarted,"Nov 19, 2016",,,Km Cho,"As a staff, I can retrieve the password from the system so that I can log into the system again if I forgot the password.",https://www.pivotaltracker.com/story/show/134634835,,,,Create User Interface,not completed,Connect Database,not completed,Create SQL Statement,not completed,"Create domain, control",not completed,Link them together,not completed,Create function,not completed,Validation,not completed,Guideline Message,not completed,Test Function,not completed
134652173,Generate Transaction Report,reporting,2,"Nov 28, 2016","Dec 11, 2016",feature,2,unstarted,"Nov 20, 2016",,,Chong Jin Hui,"As a staff, I can generate transaction report so that I can know the daily and monthly transaction
",https://www.pivotaltracker.com/story/show/134652173,,,,Create UI,not completed,Connect database,not completed,Create SQL statement,not completed,"Create domain, control",not completed,Link them together,not completed,Create report UI,not completed,Create function,not completed,Validate,not completed,Test,not completed
134652209,Generate Exception Report,reporting,2,"Nov 28, 2016","Dec 11, 2016",feature,2,unstarted,"Nov 20, 2016",,,Chong Jin Hui,"As a staff, I can generate exception report so that I can know how many ticket is cancelled monthly.",https://www.pivotaltracker.com/story/show/134652209,,,,Create UI,not completed,Connect database,not completed,Create SQL statement,not completed,"Create domain, control",not completed,Link them together,not completed,Create report UI,not completed,Create function,not completed,Validate,not completed,Test,not completed
134652245,Create Membership,manage membership,2,"Nov 28, 2016","Dec 11, 2016",feature,3,unstarted,"Nov 20, 2016",,,Chong Zhan Yi,"As a staff, I can create membership for customer so that the customer can register as a member for membership benefits
",https://www.pivotaltracker.com/story/show/134652245,,,,Create UI,not completed,Connect database,not completed,Create SQL statement,not completed,"Create domain, control",not completed,Link them together,not completed,Create function,not completed,Validate,not completed,Test,not completed
